Row,Name,Count,crank1,crankx
2690,BENSON ,7,-984Ê ,-111Ê
2690,BOTOND ,7,+1995Ê ,Ê:Ê
2690,BRANDON-LEE ,7,-894Ê ,-1972Ê
2690,BRODEN ,7,-635Ê ,Ê:Ê
2690,BROOK ,7,-474Ê ,-2135Ê
2690,CADAN ,7,+1132Ê ,-619Ê
2690,CAELEN ,7,+264Ê ,+320Ê
2690,CARSEN ,7,+1132Ê ,Ê:Ê
2690,CELYN ,7,-30Ê ,Ê:Ê
2690,CEM ,7,-30Ê ,-1751Ê
2690,CHI ,7,+625Ê ,-619Ê
2690,CHISOM ,7,+264Ê ,Ê:Ê
2690,CHUKWUEBUKA ,7,+625Ê ,Ê:Ê
2690,CLINTON ,7,+1132Ê ,-1279Ê
2690,CONNELL ,7,+625Ê ,-811Ê
2690,COURTNEY ,7,-287Ê ,-1409Ê
2690,CYRIL ,7,+1995Ê ,-619Ê
2690,DAREN ,7,+264Ê ,Ê:Ê
2690,DEIO ,7,-770Ê ,-1191Ê
2690,DERI ,7,+1132Ê ,-385Ê
2690,DERIN ,7,+264Ê ,+320Ê
2690,DERRICK ,7,-30Ê ,+320Ê
2690,DEVARSH ,7,Ê:Ê ,Ê:Ê
2690,DHIREN ,7,+264Ê ,-1093Ê
2690,DONNY ,7,-287Ê ,-811Ê
2690,DOV ,7,-287Ê ,+962Ê
2690,DRE ,7,-984Ê ,-1191Ê
2690,EASTON ,7,+1995Ê ,Ê:Ê
2690,EDIN ,7,+625Ê ,+320Ê
2690,EDMOND ,7,Ê:Ê ,-1093Ê
2690,EDVARDS ,7,+625Ê ,Ê:Ê
2690,EESAA ,7,+264Ê ,-1093Ê
2690,EHAAN ,7,+1132Ê ,Ê:Ê
2690,ELIYAS ,7,+1132Ê ,Ê:Ê
2690,EMRAN ,7,+625Ê ,+320Ê
2690,ESAH ,7,-287Ê ,-385Ê
2690,ETHAN-JAMES ,7,-984Ê ,Ê:Ê
2690,FARRIS ,7,-474Ê ,-619Ê
2690,FLINT ,7,+1995Ê ,-111Ê
2690,FOREST ,7,-474Ê ,Ê:Ê
2690,FORTUNE ,7,Ê:Ê ,-811Ê
2690,FRANKIE-JOE ,7,+1132Ê ,Ê:Ê
2690,FRANKO ,7,Ê:Ê ,Ê:Ê
2690,FYFE ,7,-30Ê ,Ê:Ê
2690,FYNNLEY ,7,+1132Ê ,-385Ê
2690,GAEL ,7,-770Ê ,Ê:Ê
2690,GAGE ,7,+625Ê ,-1651Ê
2690,GIANNI ,7,-635Ê ,-1529Ê
2690,GLEN ,7,-635Ê ,-1929Ê
2690,GRANT ,7,-635Ê ,-1940Ê
2690,GURJEEVAN ,7,+1132Ê ,-957Ê
2690,GURMUKH ,7,+625Ê ,Ê:Ê
2690,GURSAHIB ,7,+1995Ê ,Ê:Ê
2690,GYAN ,7,Ê:Ê ,Ê:Ê
2690,HADEED ,7,Ê:Ê ,+962Ê
2690,HAITHAM ,7,+1132Ê ,Ê:Ê
2690,HAKAN ,7,+1995Ê ,-957Ê
2690,HARDY ,7,-1286Ê ,+320Ê
2690,HARISH ,7,-287Ê ,-1279Ê
2690,HARKIRAT ,7,+1995Ê ,+320Ê
2690,HARLAND ,7,+1132Ê ,+320Ê
2690,HARON ,7,+264Ê ,+962Ê
2690,HASSNAIN ,7,Ê:Ê ,-385Ê
2690,HAYDER ,7,+625Ê ,-957Ê
2690,HENOS ,7,+1995Ê ,Ê:Ê
2690,HENRIK ,7,-1073Ê ,+962Ê
2690,HERSH ,7,Ê:Ê ,Ê:Ê
2690,HILTON ,7,Ê:Ê ,+320Ê
2690,HISHAAM ,7,+264Ê ,-1612Ê
2690,IACOV ,7,+1132Ê ,Ê:Ê
2690,IAIN ,7,-287Ê ,-1874Ê
2690,IANTO ,7,+1132Ê ,Ê:Ê
2690,IKENNA ,7,-30Ê ,-111Ê
2690,JACOBI ,7,-635Ê ,Ê:Ê
2690,JAE ,7,-287Ê ,-1467Ê
2690,JAIRUS ,7,+625Ê ,Ê:Ê
2690,JAKSON ,7,+625Ê ,+962Ê
2690,JASIAH ,7,+1132Ê ,Ê:Ê
2690,JASIM ,7,-30Ê ,Ê:Ê
2690,JEFFERSON ,7,-635Ê ,-1093Ê
2690,JIA ,7,-894Ê ,-1409Ê
2690,JIMMIE ,7,+264Ê ,+962Ê
2690,JING ,7,+625Ê ,Ê:Ê
2690,JOAB ,7,+1132Ê ,-811Ê
2690,JODY ,7,-894Ê ,-1690Ê
2690,JOEY-LEE ,7,+264Ê ,Ê:Ê
2690,JOHNPAUL ,7,+625Ê ,+962Ê
2690,JUNIOR-JAY ,7,Ê:Ê ,Ê:Ê
2690,KAIAN ,7,+1132Ê ,Ê:Ê
2690,KAILEB ,7,+1132Ê ,Ê:Ê
2690,KAILEM ,7,+1132Ê ,+320Ê
2690,KALLEN ,7,+1995Ê ,-385Ê
2690,KAMARNI ,7,-30Ê ,Ê:Ê
2690,KASPARAS ,7,+1995Ê ,Ê:Ê
2690,KAYODE ,7,Ê:Ê ,-111Ê
2690,KEANE ,7,-1543Ê ,-2332Ê
2690,KEGAN ,7,+264Ê ,-811Ê
2690,KELLIN ,7,Ê:Ê ,Ê:Ê
2690,KENZI ,7,Ê:Ê ,Ê:Ê
2690,KEVINS ,7,-30Ê ,Ê:Ê
2690,KHYAN ,7,Ê:Ê ,+320Ê
2690,KILIAN ,7,+264Ê ,Ê:Ê
2690,KILLIAN ,7,-474Ê ,-1579Ê
2690,KISHAN ,7,-984Ê ,-1651Ê
2690,KRISTAPS ,7,Ê:Ê ,Ê:Ê
2690,KRISTOF ,7,-287Ê ,Ê:Ê
2690,KWABENA ,7,+264Ê ,+320Ê
2690,KYLER ,7,+625Ê ,Ê:Ê
2690,KYRESE ,7,-474Ê ,-111Ê
2690,LAITON ,7,-1073Ê ,Ê:Ê
2690,LASZLO ,7,+264Ê ,Ê:Ê
2690,LAYTON-JAMES ,7,Ê:Ê ,Ê:Ê
2690,LEIGHTON-JAMES ,7,-474Ê ,Ê:Ê
2690,LLEWELLYN ,7,-770Ê ,-1579Ê
2690,LLION ,7,-894Ê ,+962Ê
2690,LONDON ,7,+625Ê ,+962Ê
2690,LORIK ,7,-635Ê ,+320Ê
2690,MAAZ ,7,-1543Ê ,-385Ê
2690,MACS ,7,+1132Ê ,+320Ê
2690,MADHAV ,7,-287Ê ,+320Ê
2690,MALEK ,7,-984Ê ,-385Ê
2690,MANJOT ,7,+264Ê ,-111Ê
2690,MARSHAL ,7,-30Ê ,-957Ê
2690,MASEN ,7,+1995Ê ,+962Ê
2690,MATTHIEU ,7,+1132Ê ,+962Ê
2690,MAWGAN ,7,-474Ê ,-111Ê
2690,MAXTON ,7,Ê:Ê ,Ê:Ê
2690,MIKAH ,7,Ê:Ê ,Ê:Ê
2690,MIKAYEEL ,7,+1132Ê ,Ê:Ê
2690,MIRON ,7,+264Ê ,Ê:Ê
2690,MONROE ,7,-1228Ê ,Ê:Ê
2690,MORLEY ,7,+264Ê ,+320Ê
2690,MOUHAMED ,7,Ê:Ê ,-385Ê
2690,MOUSSA ,7,+1132Ê ,Ê:Ê
2690,MUAD ,7,+264Ê ,+320Ê
2690,MUBEEN ,7,Ê:Ê ,+962Ê
2690,MUIZ ,7,+625Ê ,Ê:Ê
2690,MURAT ,7,+1995Ê ,-111Ê
2690,MUSSA ,7,-635Ê ,Ê:Ê
2690,NAEL ,7,+625Ê ,+962Ê
2690,NAHOM ,7,-635Ê ,-111Ê
2690,NASSER ,7,-635Ê ,+320Ê
2690,NAZIR ,7,Ê:Ê ,-111Ê
2690,NEWTON ,7,+1132Ê ,Ê:Ê
2690,NICOLAI ,7,+1132Ê ,Ê:Ê
2690,NIKOLAY ,7,-287Ê ,Ê:Ê
2690,NIRVAAN ,7,Ê:Ê ,Ê:Ê
2690,NOE ,7,+1995Ê ,+962Ê
2690,NOUR ,7,Ê:Ê ,Ê:Ê
2690,OAKLEIGH ,7,+1132Ê ,Ê:Ê
2690,OLAOLUWA ,7,+1995Ê ,Ê:Ê
2690,OLLI ,7,-474Ê ,+962Ê
2690,OLUWAFERANMI ,7,-287Ê ,Ê:Ê
2690,PETR ,7,+625Ê ,Ê:Ê
2690,PETRU ,7,+264Ê ,Ê:Ê
2690,PREM ,7,-984Ê ,+320Ê
2690,QUADE ,7,Ê:Ê ,Ê:Ê
2690,RAFFAEL ,7,+625Ê ,Ê:Ê
2690,RAMONE ,7,+1132Ê ,-957Ê
2690,REUEL ,7,+1132Ê ,-1191Ê
2690,RILEY-JOE ,7,-635Ê ,Ê:Ê
2690,RION ,7,-1228Ê ,-1342Ê
2690,ROMAINE ,7,-474Ê ,-619Ê
2690,RON ,7,Ê:Ê ,+320Ê
2690,RONAK ,7,-635Ê ,+320Ê
2690,SAAHIL ,7,+1995Ê ,-1529Ê
2690,SAHAJ ,7,+1995Ê ,Ê:Ê
2690,SAIHAAN ,7,Ê:Ê ,+320Ê
2690,SAJID ,7,-635Ê ,-1191Ê
2690,SALAAR ,7,Ê:Ê ,Ê:Ê
2690,SAMAY ,7,Ê:Ê ,-385Ê
2690,SAMIULLAH ,7,Ê:Ê ,+320Ê
2690,SANTOS ,7,+625Ê ,Ê:Ê
2690,SAQIB ,7,-287Ê ,-1958Ê
2690,SAUD ,7,+1995Ê ,Ê:Ê
2690,SAYAN ,7,-30Ê ,Ê:Ê
2690,SEHEJ ,7,Ê:Ê ,Ê:Ê
2690,SENNA ,7,+625Ê ,Ê:Ê
2690,SHAHEER ,7,-287Ê ,-385Ê
2690,SHAKIR ,7,+264Ê ,-957Ê
2690,SHAYA ,7,+625Ê ,Ê:Ê
2690,SHAZAIN ,7,+1132Ê ,Ê:Ê
2690,SIMAS ,7,+264Ê ,Ê:Ê
2690,STANISLAV ,7,-30Ê ,+962Ê
2690,SUFIYAN ,7,-287Ê ,-385Ê
2690,SULAIMAAN ,7,+1132Ê ,-385Ê
2690,SYLVESTER ,7,-474Ê ,+320Ê
2690,SYON ,7,-30Ê ,Ê:Ê
2690,TAMER ,7,+625Ê ,-1093Ê
2690,TAYLON ,7,+1132Ê ,Ê:Ê
2690,TAYM ,7,+1132Ê ,Ê:Ê
2690,TEDDI ,7,-30Ê ,Ê:Ê
2690,TEDDY-RAY ,7,Ê:Ê ,Ê:Ê
2690,TEMILOLUWA ,7,-30Ê ,-619Ê
2690,TEMITOPE ,7,+1995Ê ,+962Ê
2690,THEOPHILUS ,7,-984Ê ,-111Ê
2690,THIBAULT ,7,+625Ê ,+320Ê
2690,THOMAS-JAY ,7,+264Ê ,Ê:Ê
2690,TIEN ,7,Ê:Ê ,+962Ê
2690,TINASHE ,7,-30Ê ,-811Ê
2690,TOBIAH ,7,+1995Ê ,-111Ê
2690,TOBY-LEE ,7,Ê:Ê ,Ê:Ê
2690,TOMASS ,7,+1995Ê ,Ê:Ê
2690,TOMMEE ,7,-30Ê ,Ê:Ê
2690,VAKARIS ,7,-287Ê ,Ê:Ê
2690,VIVEK ,7,+1132Ê ,-1612Ê
2690,VYAN ,7,+1995Ê ,Ê:Ê
2690,WOLFE ,7,Ê:Ê ,Ê:Ê
2690,XAVI ,7,-984Ê ,Ê:Ê
2690,YAMAN ,7,Ê:Ê ,Ê:Ê
2690,YASER ,7,-770Ê ,-111Ê
2690,YASSINE ,7,+264Ê ,-619Ê
2690,YITZCHOK ,7,-474Ê ,-1279Ê
2690,YOUNUS ,7,-635Ê ,+320Ê
2690,YUSIF ,7,-30Ê ,Ê:Ê
2690,YUSSUF ,7,-30Ê ,+962Ê
2690,YUVAN ,7,-474Ê ,Ê:Ê
2690,ZACHARIYA ,7,+1132Ê ,Ê:Ê
2690,ZAHEER ,7,+625Ê ,-1093Ê
2690,ZEPHAN ,7,+1995Ê ,+962Ê
2690,ZEV ,7,-474Ê ,+320Ê
2690,ZEYAD ,7,-287Ê ,+320Ê
2690,ZIA ,7,-287Ê ,-1529Ê
2690,ZISHAN ,7,Ê:Ê ,-111Ê
2690,ZUHAIB ,7,Ê:Ê ,Ê:Ê
2964,A ,6,-304Ê ,Ê:Ê
2964,AAHAN ,6,Ê:Ê ,Ê:Ê
2964,AARIAN ,6,-304Ê ,+688Ê
2964,ABDOUL ,6,+858Ê ,Ê:Ê
2964,ABDUL-HAKEEM ,6,-304Ê ,+688Ê
2964,ABDUL-MALIK ,6,+858Ê ,Ê:Ê
2964,ABDULAHAD ,6,Ê:Ê ,Ê:Ê
2964,ABDULAZEEZ ,6,Ê:Ê ,Ê:Ê
2964,ABDULKADIR ,6,-561Ê ,-1085Ê
2964,ABDULLA ,6,Ê:Ê ,-1231Ê
2964,ABDULLAAH ,6,-304Ê ,Ê:Ê
2964,ABDULSALAM ,6,+351Ê ,Ê:Ê
2964,ABDURRAHEEM ,6,-1044Ê ,-385Ê
2964,ABISHAN ,6,Ê:Ê ,Ê:Ê
2964,ABUZAR ,6,Ê:Ê ,Ê:Ê
2964,ADARSH ,6,+858Ê ,Ê:Ê
2964,ADVAY ,6,+858Ê ,+688Ê
2964,AHAAN ,6,-561Ê ,Ê:Ê
2964,AHRON ,6,-561Ê ,+46Ê
2964,AIDYN ,6,Ê:Ê ,Ê:Ê
2964,AJIT ,6,+858Ê ,-385Ê
2964,ALEKSEY ,6,Ê:Ê ,Ê:Ê
2964,ALEN ,6,+351Ê ,+688Ê
2964,ALFIE-RAY ,6,+858Ê ,Ê:Ê
2964,ALIYAAN ,6,+351Ê ,Ê:Ê
2964,ALVI ,6,Ê:Ê ,-385Ê
2964,AMARII ,6,+1721Ê ,Ê:Ê
2964,ANDREA ,6,+351Ê ,-1231Ê
2964,ANIKET ,6,+1721Ê ,Ê:Ê
2964,ARCHIE-JAY ,6,+1721Ê ,Ê:Ê
2964,ARCHIE-JOHN ,6,Ê:Ê ,Ê:Ê
2964,ARHUM ,6,Ê:Ê ,Ê:Ê
2964,ARJEN ,6,Ê:Ê ,+46Ê
2964,ARLIND ,6,+858Ê ,+46Ê
2964,ARMINAS ,6,-1044Ê ,Ê:Ê
2964,ARNO ,6,+1721Ê ,Ê:Ê
2964,ARRY ,6,+858Ê ,Ê:Ê
2964,ARSEN ,6,+858Ê ,Ê:Ê
2964,ARTJOMS ,6,+351Ê ,Ê:Ê
2964,ARUSH ,6,-304Ê ,Ê:Ê
2964,ARYEH ,6,+351Ê ,Ê:Ê
2964,ASHRAF ,6,+351Ê ,-1964Ê
2964,ASLAN ,6,-10Ê ,+688Ê
2964,ATA ,6,-748Ê ,-385Ê
2964,ATES ,6,-304Ê ,Ê:Ê
2964,AVIK ,6,+858Ê ,Ê:Ê
2964,AVYAAN ,6,Ê:Ê ,Ê:Ê
2964,AYAD ,6,+1721Ê ,Ê:Ê
2964,AZHAR ,6,+1721Ê ,-1616Ê
2964,BAKER ,6,-10Ê ,Ê:Ê
2964,BALTHAZAR ,6,Ê:Ê ,Ê:Ê
2964,BANE ,6,+351Ê ,Ê:Ê
2964,BARAA ,6,+858Ê ,Ê:Ê
2964,BENEDEK ,6,+1721Ê ,Ê:Ê
2964,BENETT ,6,-10Ê ,Ê:Ê
2964,BENNETT ,6,+858Ê ,-1231Ê
2964,BERNIE ,6,-561Ê ,+688Ê
2964,BERT ,6,+351Ê ,-385Ê
2964,BEVAN ,6,-10Ê ,-1803Ê
2964,BHAVIN ,6,Ê:Ê ,Ê:Ê
2964,BLAKELY ,6,-748Ê ,Ê:Ê
2964,BOBBY-RAY ,6,-10Ê ,Ê:Ê
2964,BOSCO ,6,+858Ê ,Ê:Ê
2964,CAIAN ,6,Ê:Ê ,+688Ê
2964,CAIRAN ,6,Ê:Ê ,Ê:Ê
2964,CALIN ,6,+1721Ê ,Ê:Ê
2964,CANAAN ,6,Ê:Ê ,Ê:Ê
2964,CARLITO ,6,+858Ê ,+46Ê
2964,CARTER-JAMES ,6,-304Ê ,Ê:Ê
2964,CASS ,6,Ê:Ê ,Ê:Ê
2964,CESAR ,6,Ê:Ê ,Ê:Ê
2964,CEZAR ,6,+858Ê ,Ê:Ê
2964,CHARLEE ,6,-1168Ê ,-893Ê
2964,CHARLIE-GEORGE ,6,+351Ê ,Ê:Ê
2964,CHAYTON ,6,+1721Ê ,Ê:Ê
2964,CHENG ,6,-561Ê ,Ê:Ê
2964,CLIVE ,6,+351Ê ,-1616Ê
2964,COBAIN ,6,+351Ê ,Ê:Ê
2964,CONAL ,6,+351Ê ,-1803Ê
2964,CONSTANTINOS ,6,Ê:Ê ,+688Ê
2964,COREY-JAMES ,6,-10Ê ,Ê:Ê
2964,CORNELIUS ,6,-748Ê ,-1465Ê
2964,CREW ,6,Ê:Ê ,Ê:Ê
2964,DAANISH ,6,-10Ê ,-1803Ê
2964,DAMARI ,6,+351Ê ,+688Ê
2964,DANAR ,6,-10Ê ,Ê:Ê
2964,DANIELE ,6,-304Ê ,-385Ê
2964,DANIELIS ,6,-909Ê ,Ê:Ê
2964,DANNY-LEE ,6,+1721Ê ,Ê:Ê
2964,DAOUD ,6,+1721Ê ,-659Ê
2964,DARNELL ,6,-1425Ê ,-2173Ê
2964,DASTAN ,6,-1044Ê ,Ê:Ê
2964,DEANDRE ,6,-1347Ê ,+46Ê
2964,DENIRO ,6,Ê:Ê ,Ê:Ê
2964,DERREN ,6,+351Ê ,-2057Ê
2964,DERRY ,6,-304Ê ,-1367Ê
2964,DEVONTAE ,6,-304Ê ,Ê:Ê
2964,DEWAN ,6,+858Ê ,Ê:Ê
2964,DIAR ,6,-10Ê ,Ê:Ê
2964,DILRAJ ,6,-1425Ê ,-1616Ê
2964,DIMITRIS ,6,+351Ê ,+688Ê
2964,DONAL ,6,Ê:Ê ,Ê:Ê
2964,DOUGAL ,6,+858Ê ,-1085Ê
2964,DRAY ,6,-304Ê ,Ê:Ê
2964,DUARTE ,6,+858Ê ,Ê:Ê
2964,DUSAN ,6,Ê:Ê ,Ê:Ê
2964,EASHAN ,6,-1044Ê ,-1085Ê
2964,EBBEN ,6,Ê:Ê ,Ê:Ê
2964,EDVIN ,6,+351Ê ,Ê:Ê
2964,EDVINAS ,6,-304Ê ,Ê:Ê
2964,EFOSA ,6,+858Ê ,Ê:Ê
2964,EITAN ,6,-304Ê ,+688Ê
2964,EITHAN ,6,+1721Ê ,-385Ê
2964,ELIEL ,6,Ê:Ê ,Ê:Ê
2964,EMAAD ,6,-10Ê ,+688Ê
2964,EMEKA ,6,+1721Ê ,Ê:Ê
2964,EMIRHAN ,6,+1721Ê ,-659Ê
2964,EMYR ,6,+351Ê ,-385Ê
2964,FARAZ ,6,-10Ê ,+46Ê
2964,FARHAD ,6,Ê:Ê ,+688Ê
2964,FENN ,6,-1044Ê ,-1683Ê
2964,FIDEL ,6,+1721Ê ,+46Ê
2964,FINCH ,6,+1721Ê ,Ê:Ê
2964,FLYN ,6,-1044Ê ,-1367Ê
2964,FOSTER ,6,+858Ê ,Ê:Ê
2964,FRAISER ,6,-1044Ê ,+688Ê
2964,FRANKEY ,6,+1721Ê ,Ê:Ê
2964,FREDDIE-JAY ,6,+351Ê ,Ê:Ê
2964,FREDDIE-RAY ,6,Ê:Ê ,Ê:Ê
2964,GABRIELS ,6,+858Ê ,Ê:Ê
2964,GERRY ,6,+858Ê ,+46Ê
2964,GERSHON ,6,Ê:Ê ,-659Ê
2964,GLENN ,6,-561Ê ,-1803Ê
2964,GRYFF ,6,+858Ê ,Ê:Ê
2964,HAMMAAD ,6,Ê:Ê ,-893Ê
2964,HARJOT ,6,-1258Ê ,-385Ê
2964,HARKARAN ,6,Ê:Ê ,Ê:Ê
2964,HARLEIGH ,6,-10Ê ,Ê:Ê
2964,HARLEY-LEE ,6,Ê:Ê ,Ê:Ê
2964,HARNEK ,6,+1721Ê ,Ê:Ê
2964,HARSHIL ,6,+1721Ê ,+46Ê
2964,HATIM ,6,Ê:Ê ,-385Ê
2964,HAVISH ,6,+1721Ê ,Ê:Ê
2964,HRIDHAAN ,6,+858Ê ,Ê:Ê
2964,HUD ,6,Ê:Ê ,Ê:Ê
2964,HUMAYUN ,6,Ê:Ê ,-893Ê
2964,HUSAIN ,6,-304Ê ,-1085Ê
2964,IKRAM ,6,+351Ê ,-1741Ê
2964,IMAD ,6,-748Ê ,-1616Ê
2964,IS'HAQ ,6,Ê:Ê ,Ê:Ê
2964,ISAAC-JAMES ,6,-561Ê ,Ê:Ê
2964,ISACC ,6,Ê:Ê ,Ê:Ê
2964,ISAIA ,6,+1721Ê ,Ê:Ê
2964,ISAM ,6,-561Ê ,-659Ê
2964,ISHER ,6,+1721Ê ,+688Ê
2964,JACK-JUNIOR ,6,Ê:Ê ,Ê:Ê
2964,JACKSON-JAMES ,6,Ê:Ê ,Ê:Ê
2964,JAGGER ,6,+1721Ê ,Ê:Ê
2964,JAGRAJ ,6,+351Ê ,-659Ê
2964,JAIDON ,6,-1258Ê ,-385Ê
2964,JAMARI ,6,-561Ê ,-1231Ê
2964,JAROSLAV ,6,+1721Ê ,Ê:Ê
2964,JARRAD ,6,+858Ê ,-893Ê
2964,JAVAN ,6,-10Ê ,-1231Ê
2964,JAYDN ,6,+858Ê ,-2122Ê
2964,JAYVON ,6,+858Ê ,+688Ê
2964,JENIL ,6,Ê:Ê ,Ê:Ê
2964,JENSON-JAMES ,6,-909Ê ,Ê:Ê
2964,JERIAH ,6,+858Ê ,Ê:Ê
2964,JET ,6,-304Ê ,-1231Ê
2964,JOHANN ,6,-1425Ê ,-1616Ê
2964,JOHNNIE ,6,-10Ê ,-1465Ê
2964,JONA ,6,Ê:Ê ,Ê:Ê
2964,JONATAN ,6,+351Ê ,Ê:Ê
2964,JUBRIL ,6,+351Ê ,Ê:Ê
2964,JUGRAJ ,6,Ê:Ê ,Ê:Ê
2964,JULIO ,6,-10Ê ,-385Ê
2964,JUSTINAS ,6,Ê:Ê ,Ê:Ê
2964,KACEY ,6,-561Ê ,-1367Ê
2964,KADYN ,6,Ê:Ê ,Ê:Ê
2964,KAEL ,6,-1560Ê ,-659Ê
2964,KAILUM ,6,+351Ê ,-1367Ê
2964,KAINAN ,6,-748Ê ,Ê:Ê
2964,KAISAN ,6,+351Ê ,Ê:Ê
2964,KAITO ,6,-561Ê ,Ê:Ê
2964,KAIZER ,6,+351Ê ,+46Ê
2964,KALEM ,6,-561Ê ,-1553Ê
2964,KAREL ,6,Ê:Ê ,Ê:Ê
2964,KAROLIS ,6,+858Ê ,Ê:Ê
2964,KASEN ,6,-304Ê ,Ê:Ê
2964,KAYDE ,6,-909Ê ,Ê:Ê
2964,KAYDN ,6,+1721Ê ,+688Ê
2964,KAYSEN ,6,+1721Ê ,Ê:Ê
2964,KAZEEM ,6,Ê:Ê ,+688Ê
2964,KEIGAN ,6,+858Ê ,-893Ê
2964,KEMAL ,6,-304Ê ,-1085Ê
2964,KENJI ,6,-304Ê ,Ê:Ê
2964,KENT ,6,-10Ê ,Ê:Ê
2964,KHALI ,6,Ê:Ê ,+688Ê
2964,KHYRAN ,6,Ê:Ê ,Ê:Ê
2964,KIDUS ,6,-561Ê ,+688Ê
2964,KIEN ,6,-304Ê ,-1553Ê
2964,KINAN ,6,+858Ê ,Ê:Ê
2964,KONNOR ,6,+858Ê ,-1741Ê
2964,KORAY ,6,-1168Ê ,-385Ê
2964,KRISTOFER ,6,Ê:Ê ,+46Ê
2964,KSAWIER ,6,+351Ê ,Ê:Ê
2964,KUMAYL ,6,Ê:Ê ,Ê:Ê
2964,KWADWO ,6,+858Ê ,-893Ê
2964,KYRIE ,6,+858Ê ,Ê:Ê
2964,LAS ,6,+1721Ê ,Ê:Ê
2964,LAWIN ,6,+351Ê ,Ê:Ê
2964,LAYLEN ,6,+1721Ê ,Ê:Ê
2964,LAYNE ,6,-748Ê ,+46Ê
2964,LAZAR ,6,+1721Ê ,+688Ê
2964,LAZO ,6,+1721Ê ,+688Ê
2964,LEMAR ,6,-1168Ê ,-2246Ê
2964,LEUAN ,6,-10Ê ,Ê:Ê
2964,LEVON ,6,-561Ê ,+46Ê
2964,LIAN ,6,-561Ê ,+688Ê
2964,LIOR ,6,Ê:Ê ,Ê:Ê
2964,LOCKE ,6,Ê:Ê ,Ê:Ê
2964,LONNIE ,6,Ê:Ê ,Ê:Ê
2964,LOXLEY ,6,+858Ê ,Ê:Ê
2964,LYRIC ,6,+858Ê ,Ê:Ê
2964,MAKENZIE ,6,Ê:Ê ,-1993Ê
2964,MAKSIMS ,6,-1425Ê ,Ê:Ê
2964,MALACHAI ,6,-909Ê ,-385Ê
2964,MALIKAI ,6,+351Ê ,-385Ê
2964,MANASSEH ,6,Ê:Ê ,Ê:Ê
2964,MANTAS ,6,-1347Ê ,Ê:Ê
2964,MANU ,6,Ê:Ê ,+688Ê
2964,MANVIR ,6,-561Ê ,-1367Ê
2964,MARIOS ,6,-304Ê ,-893Ê
2964,MATEEN ,6,-1347Ê ,-893Ê
2964,MATHEO ,6,+858Ê ,Ê:Ê
2964,MAXIMILLION ,6,-1044Ê ,Ê:Ê
2964,MEHAR ,6,Ê:Ê ,Ê:Ê
2964,MEHMED ,6,Ê:Ê ,Ê:Ê
2964,MEHRAN ,6,-909Ê ,-385Ê
2964,MELVYN ,6,+1721Ê ,Ê:Ê
2964,MIHAIL ,6,-1502Ê ,Ê:Ê
2964,MIHIR ,6,-1168Ê ,-1616Ê
2964,MIKHAEL ,6,-10Ê ,Ê:Ê
2964,MILLAR ,6,Ê:Ê ,Ê:Ê
2964,MOAYAD ,6,Ê:Ê ,Ê:Ê
2964,MOEEZ ,6,+1721Ê ,Ê:Ê
2964,MOMIN ,6,-1044Ê ,-1231Ê
2964,MOSTYN ,6,+1721Ê ,Ê:Ê
2964,MOTTY ,6,-909Ê ,+46Ê
2964,MUAZ ,6,-304Ê ,-1367Ê
2964,MUDASSIR ,6,-10Ê ,Ê:Ê
2964,MUHAMMAD-MUSTAFA ,6,Ê:Ê ,Ê:Ê
2964,MUIZZ ,6,-304Ê ,-385Ê
2964,MUNEER ,6,Ê:Ê ,Ê:Ê
2964,NAFEES ,6,+1721Ê ,+688Ê
2964,NAMAN ,6,+351Ê ,-385Ê
2964,NATHANIAL ,6,-561Ê ,-1741Ê
2964,NAVJOT ,6,-10Ê ,Ê:Ê
2964,NAYEL ,6,Ê:Ê ,Ê:Ê
2964,NAZIM ,6,-561Ê ,-1683Ê
2964,NEIKO ,6,Ê:Ê ,Ê:Ê
2964,NEITAS ,6,+1721Ê ,Ê:Ê
2964,NEON ,6,+1721Ê ,Ê:Ê
2964,NERO ,6,Ê:Ê ,Ê:Ê
2964,NEVAN ,6,-10Ê ,+46Ê
2964,NIKLAS ,6,+858Ê ,-893Ê
2964,NIMROD ,6,+1721Ê ,Ê:Ê
2964,NIRVAIR ,6,+858Ê ,Ê:Ê
2964,NIRVAN ,6,+858Ê ,+46Ê
2964,NISHAN ,6,+351Ê ,Ê:Ê
2964,NIVAAN ,6,+1721Ê ,Ê:Ê
2964,NORMAN ,6,-561Ê ,Ê:Ê
2964,NOUMAN ,6,Ê:Ê ,Ê:Ê
2964,OBALOLUWA ,6,+858Ê ,Ê:Ê
2964,OBINNA ,6,-304Ê ,Ê:Ê
2964,ODHRAN ,6,-304Ê ,Ê:Ê
2964,OLEG ,6,+858Ê ,Ê:Ê
2964,OLUWASEUN ,6,+858Ê ,-893Ê
2964,OMID ,6,+351Ê ,-1367Ê
2964,ONDREJ ,6,+858Ê ,Ê:Ê
2964,OSCAR-LEE ,6,+1721Ê ,Ê:Ê
2964,PANAGIOTIS ,6,+351Ê ,Ê:Ê
2964,PANAYIOTIS ,6,-304Ê ,+688Ê
2964,PARAM ,6,-1044Ê ,Ê:Ê
2964,PARKER-JAMES ,6,Ê:Ê ,Ê:Ê
2964,PARSA ,6,-304Ê ,-1085Ê
